id_muestra,titulo,anio_estreno,generos,pais_principal,idioma,popularidad,promedio_votos,votos
53654,Dok Ruk Rim Tang,2010,Comedia,Tailandia,Tailandes,28.663,7.2,4
34379,Rake,2010,Drama,Australia,Ingles,39.999,7.5,56
34379,Rake,2010,Comedia,Australia,Ingles,39.999,7.5,56
86327,The Informant,2010,Drama,China,Chino,24.281,0.0,0
86327,The Informant,2010,Misterio,China,Chino,24.281,0.0,0
41684,Mid Morning Matters with Alan Partridge,2010,Comedia,Sin informacion,Ingles,28.476,6.8,17
42412,Heroman,2010,Action & Adventure,Japon,Japones,28.22,7.4,57
42412,Heroman,2010,Animacion,Japon,Japones,28.22,7.4,57
42412,Heroman,2010,Sci-Fi & Fantasy,Japon,Japones,28.22,7.4,57
45430,Museo Coconut,2010,Comedia,Sin informacion,Espanol,28.131,6.0,5
32730,The Event,2010,Action & Adventure,Estados Unidos,Ingles,25.963,6.4,210
32730,The Event,2010,Drama,Estados Unidos,Ingles,25.963,6.4,210
32730,The Event,2010,Misterio,Estados Unidos,Ingles,25.963,6.4,210
32730,The Event,2010,Sci-Fi & Fantasy,Estados Unidos,Ingles,25.963,6.4,210
36154,Who The (Bleep) Did I Marry?,2010,Crimen,Estados Unidos,Ingles,34.965,6.4,9
36154,Who The (Bleep) Did I Marry?,2010,Documental,Estados Unidos,Ingles,34.965,6.4,9
34575,Auction Hunters,2010,Reality,Estados Unidos,Ingles,38.457,6.3,25
236945,Строибатя,2010,Comedia,Rusia,Ruso,21.952,0.0,0
95588,婚姻保卫战,2010,Drama,China,Chino,25.461,7.0,1
95588,婚姻保卫战,2010,Familia,China,Chino,25.461,7.0,1
89995,A table!,2010,Sin informacion,Canada,Frances,24.179,0.0,0
32564,Dance India Dance Li'l Masters,2010,Reality,India,Hindi,32.729,6.0,2
32564,Dance India Dance Li'l Masters,2010,Infantil,India,Hindi,32.729,6.0,2
22780,Bloedverwanten,2010,Drama,Paises Bajos,Holandes,27.619,0.0,0
225024,La colonia,2010,Comedia,Chile,Espanol,23.196,5.5,2
89115,Nouvelle Maud,2010,Drama,Francia,Frances,23.166,6.0,1
89115,Nouvelle Maud,2010,Misterio,Francia,Frances,23.166,6.0,1
45500,Mobile Suit Gundam Unicorn,2010,Animacion,Japon,Japones,27.531,7.9,29
45500,Mobile Suit Gundam Unicorn,2010,Sci-Fi & Fantasy,Japon,Japones,27.531,7.9,29
45500,Mobile Suit Gundam Unicorn,2010,War & Politics,Japon,Japones,27.531,7.9,29
33072,Down with Love,2010,Drama,Taiwan,Chino,25.911,5.0,1
33072,Down with Love,2010,Comedia,Taiwan,Chino,25.911,5.0,1
118005,Expressway of First Empire,2010,War & Politics,China,Chino,25.864,0.0,0
31827,The Season of Fate,2010,Drama,Hong Kong,cn,25.643,1.0,1
54517,Jojo sucht das Gluck,2010,Drama,Alemania,Aleman,34.342,0.0,0
35448,Kim Soo Ro,2010,Drama,Corea del Sur,Coreano,25.879,6.5,10
35448,Kim Soo Ro,2010,Action & Adventure,Corea del Sur,Coreano,25.879,6.5,10
207466,Harina de otro costal,2010,Comedia,Venezuela,Espanol,37.813,0.0,0
207466,Harina de otro costal,2010,Soap,Venezuela,Espanol,37.813,0.0,0
32736,The Defenders,2010,Comedia,Estados Unidos,Ingles,26.217,7.1,31
32736,The Defenders,2010,Drama,Estados Unidos,Ingles,26.217,7.1,31
45967,Yamada's First Time: B Gata H Kei,2010,Animacion,Japon,Japones,26.777,7.9,142
45967,Yamada's First Time: B Gata H Kei,2010,Comedia,Japon,Japones,26.777,7.9,142
45967,Yamada's First Time: B Gata H Kei,2010,Drama,Japon,Japones,26.777,7.9,142
245473,天阵,2010,Drama,China,Chino,26.653,0.0,0
245473,天阵,2010,War & Politics,China,Chino,26.653,0.0,0
245473,天阵,2010,Misterio,China,Chino,26.653,0.0,0
32357,Asfur,2010,Drama,Israel,Hebreo,31.519,6.1,9
32357,Asfur,2010,Comedia,Israel,Hebreo,31.519,6.1,9
58306,Naisiu vasara,2010,Drama,Sin informacion,Ingles,37.241,0.0,0
34945,Love That Girl!,2010,Comedia,Estados Unidos,Ingles,34.55,7.0,2
34945,Love That Girl!,2010,Drama,Estados Unidos,Ingles,34.55,7.0,2
254594,Tonspur – Der Soundtrack meines Lebens,2010,Charla,Suiza,Aleman,27.971,0.0,0
32625,Todd and the Book of Pure Evil,2010,Comedia,Canada,Ingles,27.341,7.1,38
32625,Todd and the Book of Pure Evil,2010,Sci-Fi & Fantasy,Canada,Ingles,27.341,7.1,38
244320,烟雨斜阳,2010,Drama,Sin informacion,Chino,26.306,6.0,1
33667,No Regrets,2010,Drama,Hong Kong,cn,23.655,8.9,7
54493,Top Chef,2010,Reality,Francia,Frances,36.676,7.5,4
74201,Gritos de Muerte y Libertad,2010,Drama,Mexico,Espanol,30.044,5.0,4
74201,Gritos de Muerte y Libertad,2010,War & Politics,Mexico,Espanol,30.044,5.0,4
31424,The Slave Hunters,2010,Action & Adventure,Corea del Sur,Coreano,27.699,8.1,26
31424,The Slave Hunters,2010,Drama,Corea del Sur,Coreano,27.699,8.1,26
33163,G.I. Joe: Renegades,2010,Action & Adventure,Estados Unidos,Ingles,27.832,7.4,14
33163,G.I. Joe: Renegades,2010,Animacion,Estados Unidos,Ingles,27.832,7.4,14
52968,Sao Chai Hi-Tech,2010,Soap,Tailandia,Ingles,26.043,6.0,2
52968,Sao Chai Hi-Tech,2010,Drama,Tailandia,Ingles,26.043,6.0,2
31997,Missing,2010,Misterio,Estados Unidos,Espanol,35.016,7.3,62
31997,Missing,2010,Action & Adventure,Estados Unidos,Espanol,35.016,7.3,62
31997,Missing,2010,Crimen,Estados Unidos,Espanol,35.016,7.3,62
34479,Dastaan,2010,Drama,Pakistan,ur,17.715,9.5,2
67168,Haushalts Check mit Yvonne Willicks,2010,Documental,Alemania,Aleman,31.669,0.0,0
33578,Uki,2010,Infantil,Sin informacion,Holandes,30.65,0.0,0
34510,Sungkyunkwan Scandal,2010,Comedia,Corea del Sur,Coreano,22.667,6.5,34
34510,Sungkyunkwan Scandal,2010,Drama,Corea del Sur,Coreano,22.667,6.5,34
31489,18 to Life,2010,Comedia,Canada,Ingles,36.344,7.0,6
50865,Zohra and Her Five Husbands,2010,Drama,Egipto,Arabigo,25.864,5.8,2
33544,My Girlfriend Is a Gumiho,2010,Comedia,Corea del Sur,Coreano,23.52,7.1,63
33544,My Girlfriend Is a Gumiho,2010,Drama,Corea del Sur,Coreano,23.52,7.1,63
45426,Mirador,2010,Drama,Canada,Frances,25.818,6.0,3
36160,William Shatner's Weird or What?,2010,Documental,Estados Unidos,Ingles,23.205,6.9,11
36160,William Shatner's Weird or What?,2010,Drama,Estados Unidos,Ingles,23.205,6.9,11
36160,William Shatner's Weird or What?,2010,Charla,Estados Unidos,Ingles,23.205,6.9,11
33487,Oh! My Lady,2010,Comedia,Corea del Sur,Coreano,24.994,6.8,4
33487,Oh! My Lady,2010,Drama,Corea del Sur,Coreano,24.994,6.8,4
33487,Oh! My Lady,2010,Unknown,Corea del Sur,Coreano,24.994,6.8,4
238103,"爸爸,我怀了你的孩子",2010,Drama,China,Chino,18.865,0.0,0
32023,How to Make It in America,2010,Drama,Estados Unidos,Ingles,27.567,7.3,82
32023,How to Make It in America,2010,Comedia,Estados Unidos,Ingles,27.567,7.3,82
38245,Grand Designs Australia,2010,Documental,Australia,Ingles,35.934,7.0,11
35305,The Ricky Gervais Show,2010,Comedia,Estados Unidos,Ingles,29.349,7.2,109
35305,The Ricky Gervais Show,2010,Animacion,Estados Unidos,Ingles,29.349,7.2,109
255579,Учитель в законе. Продолжение,2010,Crimen,Sin informacion,Ruso,29.845,0.0,0
33037,Journey to the West,2010,Drama,China,Chino,21.622,10.0,1
34602,Home Troopers,2010,Drama,Hong Kong,cn,19.086,0.0,0
34602,Home Troopers,2010,Comedia,Hong Kong,cn,19.086,0.0,0
32224,In the Eye of the Beholder,2010,Drama,Hong Kong,cn,20.824,0.0,0
125338,Battle Spirits: Brave,2010,Action & Adventure,Japon,Japones,29.695,8.5,4
125338,Battle Spirits: Brave,2010,Animacion,Japon,Japones,29.695,8.5,4
125338,Battle Spirits: Brave,2010,Comedia,Japon,Japones,29.695,8.5,4
125338,Battle Spirits: Brave,2010,Infantil,Japon,Japones,29.695,8.5,4
36105,"Drugs, Inc.",2010,Documental,Reino Unido,Ingles,26.605,8.5,26
36105,"Drugs, Inc.",2010,Crimen,Reino Unido,Ingles,26.605,8.5,26
107991,The Men of Justice,2010,Drama,Hong Kong,cn,25.457,7.0,1
107991,The Men of Justice,2010,Crimen,Hong Kong,cn,25.457,7.0,1
37418,Met vier in bed,2010,Reality,Sin informacion,Holandes,34.414,0.0,0
231286,Omaima Fi Dar Alaytam,2010,Drama,Kuwait,Arabigo,24.338,7.0,1
67066,ONDAR On Ne Demande qu'A en Rire Jeremy Ferrari,2010,Sin informacion,Francia,Frances,29.559,0.0,0
34052,Better With You,2010,Comedia,Sin informacion,Ingles,26.553,6.4,25
33921,America's Court with Judge Ross,2010,Drama,Estados Unidos,Ingles,21.102,4.0,1
131689,你是我的生命,2010,Drama,China,Chino,35.412,7.0,1
32538,America: The Story of Us,2010,Documental,Reino Unido,Ingles,26.095,8.1,10
32315,Sym-Bionic Titan,2010,Action & Adventure,Estados Unidos,Ingles,30.293,8.444,162
32315,Sym-Bionic Titan,2010,Animacion,Estados Unidos,Ingles,30.293,8.444,162
39902,Allein gegen die Zeit,2010,Sci-Fi & Fantasy,Alemania,Aleman,25.246,6.7,3
39902,Allein gegen die Zeit,2010,Familia,Alemania,Aleman,25.246,6.7,3
50300,Rhod Gilbert's Work Experience,2010,Documental,Reino Unido,Ingles,25.192,7.0,1
50300,Rhod Gilbert's Work Experience,2010,Comedia,Reino Unido,Ingles,25.192,7.0,1
50300,Rhod Gilbert's Work Experience,2010,Reality,Reino Unido,Ingles,25.192,7.0,1
39052,"It's Okay, Daddy's Girl",2010,Drama,Sin informacion,Coreano,25.129,7.0,3
39052,"It's Okay, Daddy's Girl",2010,Comedia,Sin informacion,Coreano,25.129,7.0,3
32858,Neighbors from Hell,2010,Animacion,Estados Unidos,Ingles,28.025,6.353,17
32858,Neighbors from Hell,2010,Comedia,Estados Unidos,Ingles,28.025,6.353,17
245476,赵丹,2010,Familia,China,Chino,24.964,0.0,0
245476,赵丹,2010,Sci-Fi & Fantasy,China,Chino,24.964,0.0,0
37257,The Kilborn File,2010,Sin informacion,Sin informacion,Ingles,27.491,0.0,0
32322,"John King, USA",2010,Sin informacion,Sin informacion,Ingles,34.678,0.0,0
110754,Der Osten - Entdecke wo du lebst,2010,Documental,Alemania,Aleman,24.734,0.0,0
76704,Agriculture Angel BARAKI,2010,Infantil,Japon,Japones,24.625,0.0,0
76704,Agriculture Angel BARAKI,2010,Animacion,Japon,Japones,24.625,0.0,0
38949,A gURLs wURLd,2010,Sci-Fi & Fantasy,Australia,Ingles,30.698,8.102,59
38949,A gURLs wURLd,2010,Familia,Australia,Ingles,30.698,8.102,59
38949,A gURLs wURLd,2010,Comedia,Australia,Ingles,30.698,8.102,59
40401,Big Thing,2010,Drama,Corea del Sur,Coreano,24.5,7.7,3
37101,STAR DRIVER: Takuto of the Radiance,2010,Animacion,Japon,Japones,25.247,7.273,11
37101,STAR DRIVER: Takuto of the Radiance,2010,Action & Adventure,Japon,Japones,25.247,7.273,11
37101,STAR DRIVER: Takuto of the Radiance,2010,Drama,Japon,Japones,25.247,7.273,11
37101,STAR DRIVER: Takuto of the Radiance,2010,Sci-Fi & Fantasy,Japon,Japones,25.247,7.273,11
84498,Double Life,2010,Familia,Suecia,Sueco,24.425,0.0,0
84498,Double Life,2010,Drama,Suecia,Sueco,24.425,0.0,0
209983,Zazraky zivota,2010,Drama,Republica Checa,Checo,25.689,1.0,1
101060,Hope for Wildlife,2010,Reality,Canada,Ingles,34.115,10.0,1
101060,Hope for Wildlife,2010,Documental,Canada,Ingles,34.115,10.0,1
80417,Before Daybreak,2010,Misterio,China,Chino,24.289,9.0,2
80417,Before Daybreak,2010,War & Politics,China,Chino,24.289,9.0,2
80417,Before Daybreak,2010,Drama,China,Chino,24.289,9.0,2
37631,Main Abdul Qadir Hoon,2010,Drama,Pakistan,ur,25.894,0.0,0
44063,Justice Bao,2010,Sci-Fi & Fantasy,Sin informacion,Ingles,24.263,10.0,1
86716,Daleko od noszy 2,2010,Comedia,Polonia,Polaco,33.951,0.0,0
35761,Bath Crashers,2010,Reality,Estados Unidos,Ingles,29.126,0.0,0
31166,Fly Girls,2010,Reality,Sin informacion,Ingles,20.736,4.8,4
61395,BlackBoxTV Presents,2010,Misterio,Estados Unidos,Ingles,25.263,5.8,5
61395,BlackBoxTV Presents,2010,Sci-Fi & Fantasy,Estados Unidos,Ingles,25.263,5.8,5
61395,BlackBoxTV Presents,2010,Drama,Estados Unidos,Ingles,25.263,5.8,5
41627,Asu no Hikari wo Tsukame,2010,Drama,Japon,Japones,23.88,0.0,0
37332,The Will: Family Secrets Revealed,2010,Documental,Canada,Ingles,23.57,0.0,0
107445,Pfusch am Bau,2010,Documental,Austria,Aleman,23.715,0.0,0
34515,Las Aparicio,2010,Comedia,Mexico,Espanol,31.054,8.0,67
34515,Las Aparicio,2010,Drama,Mexico,Espanol,31.054,8.0,67
68644,Den unge Fleksnes,2010,Comedia,Noruega,Noruego,32.997,6.7,3
48977,Gourmet Farmer,2010,Documental,Australia,Ingles,23.547,0.0,0
48977,Gourmet Farmer,2010,Reality,Australia,Ingles,23.547,0.0,0
32788,The Whole Truth,2010,Drama,Estados Unidos,Ingles,27.709,6.3,6
36243,The Tatami Galaxy,2010,Animacion,Japon,Japones,21.028,8.4,113
36243,The Tatami Galaxy,2010,Comedia,Japon,Japones,21.028,8.4,113
36243,The Tatami Galaxy,2010,Drama,Japon,Japones,21.028,8.4,113
36243,The Tatami Galaxy,2010,Sci-Fi & Fantasy,Japon,Japones,21.028,8.4,113
44074,Queen of Reversals,2010,Comedia,Corea del Sur,Coreano,23.504,3.0,1
44074,Queen of Reversals,2010,Unknown,Corea del Sur,Coreano,23.504,3.0,1
44074,Queen of Reversals,2010,Drama,Corea del Sur,Coreano,23.504,3.0,1
201154,Saher Al-Liel,2010,Drama,Kuwait,Arabigo,23.803,4.0,1
51098,The Parents,2010,Comedia,Israel,Hebreo,23.303,7.0,1
51098,The Parents,2010,Familia,Israel,Hebreo,23.303,7.0,1
51796,Ονειροπαγιδα,2010,Comedia,Grecia,Griego,23.217,3.5,2
32899,Living in Your Car,2010,Comedia,Canada,Ingles,31.762,8.0,1
36836,Zakuro,2010,Animacion,Japon,Japones,22.274,6.6,10
36836,Zakuro,2010,Comedia,Japon,Japones,22.274,6.6,10
36836,Zakuro,2010,Action & Adventure,Japon,Japones,22.274,6.6,10
33795,Al-Gama'a,2010,Sin informacion,Sin informacion,Arabigo,20.724,0.0,0
157683,南北大状,2010,Drama,Sin informacion,Chino,17.718,0.0,0
257174,Berggesprache,2010,Charla,Austria,Aleman,25.735,0.0,0
32953,Maan Rahe Tera Pitaah,2010,Drama,India,Hindi,32.319,0.0,0
33858,The Increasingly Poor Decisions of Todd Margaret,2010,Comedia,Reino Unido,Ingles,24.145,6.79,81
68821,Skæg med bogstaver,2010,Infantil,Sin informacion,Danes,30.711,0.0,0
32246,Hero: 108,2010,Action & Adventure,Francia,Ingles,20.35,5.1,13
32246,Hero: 108,2010,Animacion,Francia,Ingles,20.35,5.1,13
32246,Hero: 108,2010,Comedia,Francia,Ingles,20.35,5.1,13
109592,Heimspiel,2010,Charla,Alemania,Aleman,23.023,0.0,0
31393,Gravity,2010,Comedia,Estados Unidos,Ingles,17.458,5.3,17
31393,Gravity,2010,Drama,Estados Unidos,Ingles,17.458,5.3,17
34304,The Island,2010,Drama,Grecia,Griego,27.924,8.7,16
36323,Sinnasnekker'n,2010,Documental,Noruega,Noruego,28.197,6.0,2
36323,Sinnasnekker'n,2010,Reality,Noruega,Noruego,28.197,6.0,2
45418,Iron Man,2010,Animacion,Japon,Japones,22.853,7.4,84
45418,Iron Man,2010,Action & Adventure,Japon,Japones,22.853,7.4,84
45418,Iron Man,2010,Sci-Fi & Fantasy,Japon,Japones,22.853,7.4,84
136294,新兵日记,2010,Sin informacion,Sin informacion,Chino,22.838,6.0,1
31868,Can't Buy Me Love,2010,Comedia,Hong Kong,cn,30.045,6.8,4
31868,Can't Buy Me Love,2010,Drama,Hong Kong,cn,30.045,6.8,4
46558,Grudge: The Revolt of Gumiho,2010,Drama,Corea del Sur,Coreano,22.807,3.3,3
46558,Grudge: The Revolt of Gumiho,2010,Sci-Fi & Fantasy,Corea del Sur,Coreano,22.807,3.3,3
33481,American Chopper: Senior vs Junior,2010,Reality,Sin informacion,Ingles,24.971,7.1,10
18653,Human Target,2010,Action & Adventure,Sin informacion,Ingles,22.769,7.2,153
18653,Human Target,2010,Drama,Sin informacion,Ingles,22.769,7.2,153
33800,Beauty Queen,2010,Drama,Filipinas,tl,15.416,0.0,0
218993,Halil Ibrahim Sofrası,2010,Comedia,Sin informacion,Turco,22.686,5.0,1
218993,Halil Ibrahim Sofrası,2010,Familia,Sin informacion,Turco,22.686,5.0,1
34633,Mother,2010,Drama,Japon,Japones,21.322,8.5,14
34633,Mother,2010,Familia,Japon,Japones,21.322,8.5,14
39916,The Green Room with Paul Provenza,2010,Comedia,Estados Unidos,Ingles,22.656,8.0,6
39916,The Green Room with Paul Provenza,2010,Charla,Estados Unidos,Ingles,22.656,8.0,6
72961,Charlie Brooker's Yearly Wipe,2010,Comedia,Reino Unido,Ingles,23.49,8.7,3
72961,Charlie Brooker's Yearly Wipe,2010,Noticias,Reino Unido,Ingles,23.49,8.7,3
124959,Father's Love Like a Mountain,2010,Familia,China,Chino,18.677,7.0,1
124959,Father's Love Like a Mountain,2010,Drama,China,Chino,18.677,7.0,1
209551,大槐树,2010,Sin informacion,China,Chino,18.368,0.0,0
108148,Landesschau Rheinland-Pfalz,2010,Noticias,Alemania,Aleman,22.415,0.0,0
41448,Terra ribelle,2010,Drama,Estados Unidos,Ingles,22.411,9.5,2
121023,Tunnel Warfare,2010,War & Politics,China,Chino,15.838,0.0,0
121023,Tunnel Warfare,2010,Drama,China,Chino,15.838,0.0,0
34924,Little Crackers,2010,Drama,Reino Unido,Ingles,19.986,6.8,5
34924,Little Crackers,2010,Comedia,Reino Unido,Ingles,19.986,6.8,5
243725,Mukim Brothers,2010,Comedia,Sin informacion,Bangla,22.161,0.0,0
243725,Mukim Brothers,2010,Drama,Sin informacion,Bangla,22.161,0.0,0
243725,Mukim Brothers,2010,Familia,Sin informacion,Bangla,22.161,0.0,0
65316,Buffy the Vampire Slayer: Season 8 Motion Comic,2010,Animacion,Sin informacion,Ingles,28.872,7.0,10
65316,Buffy the Vampire Slayer: Season 8 Motion Comic,2010,Action & Adventure,Sin informacion,Ingles,28.872,7.0,10
65316,Buffy the Vampire Slayer: Season 8 Motion Comic,2010,Sci-Fi & Fantasy,Sin informacion,Ingles,28.872,7.0,10
33831,Stan Lee's Superhumans,2010,Documental,Estados Unidos,Ingles,30.841,7.3,11
33831,Stan Lee's Superhumans,2010,Sci-Fi & Fantasy,Estados Unidos,Ingles,30.841,7.3,11
229584,Ladies' Council. Office Chronicles,2010,Drama,Rusia,Ruso,23.804,0.0,0
229725,迷雾重重,2010,Misterio,Sin informacion,Chino,24.331,8.0,1
32456,Justin Lee Collins: Good Times,2010,Comedia,Reino Unido,Ingles,19.04,0.0,0
31857,Tracy Beaker Returns,2010,Familia,Reino Unido,Ingles,21.72,7.5,6
31857,Tracy Beaker Returns,2010,Drama,Reino Unido,Ingles,21.72,7.5,6
34636,Links to Temptation,2010,Drama,Hong Kong,cn,16.78,0.0,0
60896,Out with Dad,2010,Drama,Sin informacion,Ingles,30.548,6.083,6
154017,Jing Cha Yu Dao Bing,2010,Comedia,China,Chino,21.801,0.0,0
154017,Jing Cha Yu Dao Bing,2010,Misterio,China,Chino,21.801,0.0,0
154017,Jing Cha Yu Dao Bing,2010,Crimen,China,Chino,21.801,0.0,0
34503,The Indian Doctor,2010,Drama,Reino Unido,Ingles,23.284,5.944,9
34503,The Indian Doctor,2010,Comedia,Reino Unido,Ingles,23.284,5.944,9
52440,Suep Suan Puan Rak,2010,Sin informacion,Tailandia,Tailandes,21.669,0.0,0
126329,Confucius,2010,Drama,China,Chino,22.812,10.0,2
80854,Tea House,2010,Drama,China,Chino,21.589,9.2,5
130544,Super Trio Game Master,2010,Reality,Hong Kong,cn,18.252,10.0,1
130544,Super Trio Game Master,2010,Comedia,Hong Kong,cn,18.252,10.0,1
31927,My Better Half,2010,Comedia,Hong Kong,cn,24.956,0.0,0
81032,The Family Court,2010,Drama,Singapore,Chino,21.3,0.0,0
94512,Abu Janti (King of taxi/ King of lancer),2010,Comedia,Syrian Arab Republic,Arabigo,15.446,0.0,0
48660,Turk Malı,2010,Comedia,Turquia,Turco,21.266,4.7,14
48660,Turk Malı,2010,Familia,Turquia,Turco,21.266,4.7,14
32124,Pit Boss,2010,Sin informacion,Sin informacion,Ingles,19.812,2.0,4
32940,Accused,2010,Drama,Reino Unido,Ingles,14.691,8.1,50
157426,桂ちつる診察日録,2010,Sin informacion,Sin informacion,Japones,21.242,0.0,0
51793,Ouk an lavois para tou mi ehontos,2010,Animacion,Grecia,Griego,21.228,6.8,8
51793,Ouk an lavois para tou mi ehontos,2010,Comedia,Grecia,Griego,21.228,6.8,8
33929,Profugas del Destino,2010,Drama,Mexico,Espanol,29.674,0.0,0
31770,The Kids in the Hall: Death Comes to Town,2010,Comedia,Canada,Ingles,21.56,6.3,21
46241,Kurohyo: Ryu ga Gotoku Shinsho,2010,Drama,Japon,Japones,21.166,6.0,2
46241,Kurohyo: Ryu ga Gotoku Shinsho,2010,Crimen,Japon,Japones,21.166,6.0,2
33168,Fact or Faked: Paranormal Files,2010,Reality,Estados Unidos,Ingles,23.182,5.8,17
33168,Fact or Faked: Paranormal Files,2010,Documental,Estados Unidos,Ingles,23.182,5.8,17
33168,Fact or Faked: Paranormal Files,2010,Misterio,Estados Unidos,Ingles,23.182,5.8,17
128609,迷案1937,2010,Misterio,China,Chino,19.919,0.0,0
128609,迷案1937,2010,Drama,China,Chino,19.919,0.0,0
21763,Sons of Tucson,2010,Comedia,Sin informacion,Ingles,21.112,6.8,24
34527,Cosmic Quantum Ray,2010,Animacion,Francia,Ingles,18.501,6.0,3
34527,Cosmic Quantum Ray,2010,Comedia,Francia,Ingles,18.501,6.0,3
34527,Cosmic Quantum Ray,2010,Action & Adventure,Francia,Ingles,18.501,6.0,3
227933,Viagem Sem Fim,2010,Reality,Argentina,Portugues,29.473,0.0,0
205108,Les Douze coups de Midi,2010,Sin informacion,Francia,Frances,27.757,4.8,3
45923,SPEC ~ First Blood,2010,Sci-Fi & Fantasy,Japon,Japones,20.935,8.4,22
45923,SPEC ~ First Blood,2010,Drama,Japon,Japones,20.935,8.4,22
45923,SPEC ~ First Blood,2010,Comedia,Japon,Japones,20.935,8.4,22
109555,神探狄仁杰前传,2010,Sin informacion,China,Chino,20.894,0.0,0
48235,The Girl in Blue,2010,Drama,Taiwan,Chino,20.885,8.0,1
91232,Ishq Gumshuda,2010,Drama,Pakistan,ur,23.161,10.0,1
45607,The Bannen Way,2010,Action & Adventure,Sin informacion,Ingles,20.8,4.6,10
45607,The Bannen Way,2010,Comedia,Sin informacion,Ingles,20.8,4.6,10
46580,Harvest Villa,2010,Comedia,Corea del Sur,Coreano,20.774,7.2,8
64713,Tierra de lobos,2010,Western,Espana,Espanol,22.137,4.8,9
42946,Histoires de vies,2010,Comedia,Francia,Ingles,20.761,0.0,0
42946,Histoires de vies,2010,Drama,Francia,Ingles,20.761,0.0,0
31142,EastEnders: E20,2010,Drama,Sin informacion,Ingles,21.946,9.7,3
31820,Diva,2010,Drama,Filipinas,tl,20.122,6.0,1
31820,Diva,2010,Comedia,Filipinas,tl,20.122,6.0,1
38091,De avonturen van Kruimeltje,2010,Sin informacion,Paises Bajos,Holandes,25.342,0.0,0
70011,Vu sur Terre,2010,Documental,Francia,Frances,28.732,0.0,0
103918,A mano limpia,2010,Sin informacion,Sin informacion,Espanol,20.467,8.346,52
247283,知县叶光明,2010,Comedia,Sin informacion,Chino,20.411,0.0,0
247283,知县叶光明,2010,Misterio,Sin informacion,Chino,20.411,0.0,0
37746,The Hive,2010,Animacion,Reino Unido,Ingles,17.966,7.0,5
37746,The Hive,2010,Comedia,Reino Unido,Ingles,17.966,7.0,5
32776,Detroit 1-8-7,2010,Drama,Estados Unidos,Ingles,20.19,6.5,21
32776,Detroit 1-8-7,2010,Crimen,Estados Unidos,Ingles,20.19,6.5,21
158785,Commander Clark,2010,Animacion,Francia,Frances,20.809,0.0,0
35460,Cobra the Animation,2010,Action & Adventure,Japon,Japones,18.256,8.3,15
35460,Cobra the Animation,2010,Animacion,Japon,Japones,18.256,8.3,15
35460,Cobra the Animation,2010,Sci-Fi & Fantasy,Japon,Japones,18.256,8.3,15
37599,The Twisted Whiskers Show,2010,Animacion,Sin informacion,Ingles,24.326,9.0,1
37599,The Twisted Whiskers Show,2010,Comedia,Sin informacion,Ingles,24.326,9.0,1
34603,Any Human Heart,2010,Drama,Sin informacion,Ingles,16.706,6.0,6
36282,Food(ography),2010,Sin informacion,Estados Unidos,Ingles,17.526,0.0,0
32843,$#*! My Dad Says,2010,Comedia,Estados Unidos,Ingles,28.193,6.157,51
19739,Los cuentos de Tinga Tinga,2010,Animacion,Sin informacion,Ingles,20.051,7.0,2
19739,Los cuentos de Tinga Tinga,2010,Infantil,Sin informacion,Ingles,20.051,7.0,2
42409,Chu-Bra!!,2010,Animacion,Japon,Japones,19.989,6.2,10
42409,Chu-Bra!!,2010,Comedia,Japon,Japones,19.989,6.2,10
84636,Fall In Love With Anchor Beauty,2010,Drama,China,Chino,19.972,8.0,1
32310,House Gift,2010,Sin informacion,Sin informacion,Ingles,18.747,0.0,0
34535,The Mysteries of Alfred Hedgehog,2010,Animacion,Canada,Ingles,26.526,7.0,1
34535,The Mysteries of Alfred Hedgehog,2010,Misterio,Canada,Ingles,26.526,7.0,1
34535,The Mysteries of Alfred Hedgehog,2010,Infantil,Canada,Ingles,26.526,7.0,1
32085,The Good Guys,2010,Drama,Estados Unidos,Ingles,26.586,7.2,53
32085,The Good Guys,2010,Comedia,Estados Unidos,Ingles,26.586,7.2,53
20021,Life Unexpected,2010,Drama,Estados Unidos,Ingles,19.957,7.699,83
88778,Death Game Park,2010,Crimen,Japon,Japones,16.524,5.0,1
88778,Death Game Park,2010,Drama,Japon,Japones,16.524,5.0,1
127308,Nilba e os Desastronautas,2010,Comedia,Sin informacion,Portugues,18.27,6.0,1
127308,Nilba e os Desastronautas,2010,Familia,Sin informacion,Portugues,18.27,6.0,1
127308,Nilba e os Desastronautas,2010,Sci-Fi & Fantasy,Sin informacion,Portugues,18.27,6.0,1
127308,Nilba e os Desastronautas,2010,Animacion,Sin informacion,Portugues,18.27,6.0,1
51666,Hellenius Horna,2010,Charla,Suecia,Sueco,19.909,0.0,0
51666,Hellenius Horna,2010,Comedia,Suecia,Sueco,19.909,0.0,0
32547,Wingin' It,2010,Comedia,Canada,Ingles,18.913,5.8,6
32547,Wingin' It,2010,Familia,Canada,Ingles,18.913,5.8,6
119187,ENSV,2010,Comedia,Estonia,et,20.233,0.0,0
244223,Ultimate Big Brother,2010,Sin informacion,Sin informacion,Ingles,19.804,0.0,0
35308,My Strange Addiction,2010,Documental,Estados Unidos,Ingles,23.428,5.7,7
46668,Giant Killing,2010,Drama,Japon,Japones,19.691,7.9,14
46668,Giant Killing,2010,Animacion,Japon,Japones,19.691,7.9,14
117684,包三姑外传,2010,Drama,China,Chino,19.705,0.0,0
